id,upc,product_name,brand_name,recall_date,reason,source,severity,distribution_pattern,plain_language_summary,created_at
327,28598100254,select bakery chocolate chip brownie select bakery inc.,Select Bakery Inc.,6/22/22,Possible undeclared Walnuts. Undeclared Red #40.,fda,Class I,"[GA, NC, SC]",,4/8/26
328,28598100285,select bakery peanut butter delight select bakery inc.,Select Bakery Inc.,6/22/22,Undeclared Soy and Red #40,fda,Class III,"[GA, NC, SC]",,4/8/26
329,28598100285,select bakery old fashion walnut creme cake select bakery inc.,Select Bakery Inc.,6/22/22,Undeclared Soy and Sulfites,fda,Class III,"[GA, NC, SC]",,4/8/26
330,28598100339,select bakery cheerwine select bakery inc.,Select Bakery Inc.,6/22/22,"Undeclared soy, Red #40 & sulfites",fda,Class III,"[GA, NC, SC]",,4/8/26
331,28598100544,select bakery cheese streusel supreme select bakery inc.,Select Bakery Inc.,6/22/22,"Possible undeclared Walnuts. Undeclared Yellow #5, Yellow #6 and Red #40.",fda,Class I,"[GA, NC, SC]",,4/8/26
332,28598100568,select bakery gourmet lemon pound cake select bakery inc.,Select Bakery Inc.,6/22/22,"Undeclared Soy, Yellow #6, Red #40",fda,Class II,"[GA, NC, SC]",,4/8/26
333,28598100582,select bakery gourmet banana nut pound cake select bakery inc.,Select Bakery Inc.,6/22/22,Undeclared soy,fda,Class III,"[GA, NC, SC]",,4/8/26
334,28598100605,select bakery gourmet blueberry pound cake select bakery inc.,Select Bakery Inc.,6/22/22,"Undeclared Soy, Yellow #5, Yellow #6, Blue #1, Red #3, and Red #40",fda,Class II,"[GA, NC, SC]",,4/8/26
335,28598100629,select bakery gourmet old fashion pound cake select bakery inc.,Select Bakery Inc.,6/22/22,"Undeclared Soy, Yellow #5, Yellow #6, Red #40",fda,Class II,"[GA, NC, SC]",,4/8/26
336,,kabobs the hors d oeuvre specialist tomato basil mascarpone arancini kabobs acquisition inc.,Kabobs Acquisition Inc.,7/14/22,The firm was notified by their rice supplier that the product may contain small pieces of glass.,fda,Class II,"[GA, IL, KY, MA, MO, NJ, NY, RI, TX, UT]",,4/8/26
337,,kabobs the hors d oeuvre specialist truffle arancini with wild mushrooms kabobs acquisition inc.,Kabobs Acquisition Inc.,7/14/22,The firm was notified by their rice supplier that the product may contain small pieces of glass.,fda,Class II,"[GA, IL, KY, MA, MO, NJ, NY, RI, TX, UT]",,4/8/26
338,,"fancy buckwheat flour item minn dak growers, ltd.","Minn Dak Growers, Ltd.",7/18/22,Foreign Material - plastic,fda,Class II,[IN],,4/8/26
339,78742201344,great value chopped walnuts south georgia pecan company,South Georgia Pecan Company,8/17/22,The firm stated that pecan pieces were packaged in pouches labeled as walnuts.,fda,Class II,"[NC, FL]",,4/8/26
340,,brie en croute with raspberry kabobs acquisition inc.,Kabobs Acquisition Inc.,10/3/22,The firm was notified by their Brie Cheese supplier that the product may be contaminated with Listeria monocytogenes.,fda,Class II,[GA],,4/8/26
341,25600009673,tastykake glazed lemon flavored pie flowers foods (corporate offices),Flowers Foods (Corporate Offices),10/7/22,During an internal inspection the firm discovered that several products may contain soy lecithin which is not declared on the labels.,fda,Class II,"[AL, AZ, AR, CA, CO, CT, DE, DC, FL, GA, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
342,25600009697,tastykake glazed cherry pie flowers foods (corporate offices),Flowers Foods (Corporate Offices),10/7/22,During an internal inspection the firm discovered that several products may contain soy lecithin which is not declared on the labels.,fda,Class II,"[AL, AZ, AR, CA, CO, CT, DE, DC, FL, GA, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
343,25600009727,tastykake glazed apple pie flowers foods (corporate offices),Flowers Foods (Corporate Offices),10/7/22,During an internal inspection the firm discovered that several products may contain soy lecithin which is not declared on the labels.,fda,Class II,"[AL, AZ, AR, CA, CO, CT, DE, DC, FL, GA, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
344,25600086186,tastykake glazed caramel apple pie flowers foods (corporate offices),Flowers Foods (Corporate Offices),10/7/22,During an internal inspection the firm discovered that several products may contain soy lecithin which is not declared on the labels.,fda,Class II,"[AL, AZ, AR, CA, CO, CT, DE, DC, FL, GA, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, PR, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
345,72250008105,mrs freshley s cherry fruit pie flowers foods (corporate offices),Flowers Foods (Corporate Offices),10/7/22,During an internal inspection the firm discovered that several products may contain soy lecithin which is not declared on the labels.,fda,Class II,"[AL, AZ, AR, CA, CO, CT, DE, DC, FL, GA, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
346,72250008174,mrs freshley s apple fruit pie flowers foods (corporate offices),Flowers Foods (Corporate Offices),10/7/22,During an internal inspection the firm discovered that several products may contain soy lecithin which is not declared on the labels.,fda,Class II,"[AL, AZ, AR, CA, CO, CT, DE, DC, FL, GA, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
347,879840000446,dr rico perez super kids colostrum flp llc,FLP LLC,3/29/23,Colostrum is declared but label does not declare milk.,fda,Class II,"[CA, FL, NJ, NY]",,4/8/26
348,850020433735,highkey soft baked mini treats banana nut muffin summit naturals inc,SUMMIT NATURALS INC,4/13/23,The firm was notified that a consumer had an allergic reaction to their product. The product did not list egg on the label.,fda,Class I,"[CA, CO, FL, KY, NJ, OR, WA]",,4/8/26
349,850020433742,highkey soft baked mini treats birthday cake summit naturals inc,SUMMIT NATURALS INC,4/13/23,The firm was notified that a consumer had an allergic reaction to their product. The product did not list egg on the label.,fda,Class I,"[CA, CO, FL, KY, NJ, OR, WA]",,4/8/26
350,,"cole slaw ingredients cabbage mayonaise sugar vinegar celery seed salt washington crab & seafood company, inc.","Washington Crab & Seafood Company, Inc.",4/14/23,Undeclared egg and soy.,fda,Class I,"[NC, SC]",,4/8/26
351,,"crabcake ingredients blue crabmeat mayonnaise onion bread crumbs egg solids salt spices paprika washington crab carolina seafood washington crab & seafood company, inc.","Washington Crab & Seafood Company, Inc.",4/14/23,"Undeclared egg, wheat and soy.",fda,Class I,"[NC, SC]",,4/8/26
352,,"cocktail sauce ingredients ketchup horseradish vinegar worcestershire sauce garlic salt washington crab & seafood company, inc.","Washington Crab & Seafood Company, Inc.",4/14/23,Undeclared fish and soy.,fda,Class II,"[NC, SC]",,4/8/26
353,,"blue crab dip 8 ingredients blue crabmeat cream cheese vidalia onion salt paprika and spice washington crab carolina seafood washington crab & seafood company, inc.","Washington Crab & Seafood Company, Inc.",4/14/23,Undeclared milk,fda,Class II,"[NC, SC]",,4/8/26
354,,trucontrol w dynamine truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
355,,truweight and energy gen truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
356,,reform truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
357,,truboost drink citrine spark truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
358,,truboost drink ruby rev truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
359,,truvy 7 day experience kit truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
360,,truvy 30 day experience kit truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TX, UT, VT, VA, WA, WV, WI, WY, AU, CA, ENG, DE, GER, IRE, NZ]",,4/8/26
361,,trucontrol 7 day trifold truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
362,,truweight and energy gen truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
363,,truboost 7 day experience kit truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
364,,truvy boost 30 day experience kit truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
365,,trucontrol 60 truvision health llc,TruVision Health LLC,4/27/23,The products contain DMHA and/or hordenine which FDA has determined are not acceptable dietary ingredients.,fda,Class II,"[AL, AK, AZ, AR, CA, CO, CT, DE, FL, GA, HI, ID, IL, IN, IA, KS, KY, LA, ME, MD, MA, MI, MN, MS, MO, MT, NE, NV, NH, NJ, NM, NY, NC, ND, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VT, VA, WA, WV, WI, WY]",,4/8/26
366,25600002254,tastykake chocolate kandy kakes flowers foods (corporate offices),Flowers Foods (Corporate Offices),5/24/23,Undeclared Peanuts in bakery product.,fda,Class I,"[DE, MD, NJ, PA, VA, WV]",,4/8/26
367,682863049657,burger bun with seeds saffron inc.,Saffron Inc.,6/30/23,The firm was notified that their labels do not list the allergens wheat and sesame.,fda,Class I,[SC],,4/8/26
368,,food research international uro kid support capsules packaged in glass bottle global vitality inc.,Global Vitality Inc.,7/13/23,potential contamination with E coli,fda,Class II,[CA],,4/8/26
369,,food research international serious brain enhancer capsules packaged in glass bottle global vitality inc.,Global Vitality Inc.,7/13/23,potential contamination with E coli,fda,Class II,[CA],,4/8/26
370,,baps shayona surti ghari sweet dumplings stuffed with minced nuts and glazed with clarified butter baps shayona,BAPS Shayona,7/27/23,During an FDA inspection the firm was notified that some of their products contains undeclared soy and Yellow  #6.,fda,Class II,"[AL, FL, GA, NC, SC, TN]",,4/8/26
371,,baps shayona kesar penda ricotta fudge discs flavored with saffron baps shayona,BAPS Shayona,7/27/23,During an FDA inspection the firm was notified that some of their products contains undeclared soy and Yellow #5 & #6.,fda,Class II,"[AL, FL, GA, NC, SC, TN]",,4/8/26
372,,baps shayona mohanthal fudge like sweet made with chickpea flour roasted in clarified butter baps shayona,BAPS Shayona,7/27/23,"During an FDA inspection the firm was notified that some of their products contains undeclared soy, Yellow #5 & #6.",fda,Class II,"[AL, FL, GA, NC, SC, TN]",,4/8/26
373,,baps shayona kopra paak coconut fudge baps shayona,BAPS Shayona,7/27/23,During an FDA inspection the firm was notified that some of their products contains undeclared soy.,fda,Class II,"[AL, FL, GA, NC, SC, TN]",,4/8/26
374,,baps shayona sangam katri rose and nut fudge baps shayona,BAPS Shayona,7/27/23,During an FDA inspection the firm was notified that some of their products contains undeclared soy.,fda,Class II,"[AL, FL, GA, NC, SC, TN]",,4/8/26
375,,baps shayona plain penda ricotta fudge discs flavored with rose water baps shayona,BAPS Shayona,7/27/23,During an FDA inspection the firm was notified that some of their products contains undeclared soy.,fda,Class II,"[AL, FL, GA, NC, SC, TN]",,4/8/26
376,,baps shayona burfi sweetened ricotta fudge baps shayona,BAPS Shayona,7/27/23,During an FDA inspection the firm was notified that some of their products contains undeclared soy.,fda,Class II,"[AL, FL, GA, NC, SC, TN]",,4/8/26
